Filename,Category,Description
batch1-0485.jpg,Home Furnishings,"seller: berg ltd 37866 rhodes point apt. 453 tonyafurt, mt 38836 items no. description qty ils 12"" white marble coffee table 5,00 top lapis turquoise floral inlay home decors w538 2. 24 inches marble sofa table top 2,00 inlay coffee table with malachite stone work oo 24 inches round marble coffee 3,00 table top inlay sofa table with geometrical design 4. semi precious stone work inlaid 3,00 dinning table top marble kitchen table 42 inches a 18"" white top chess table 1,00 handmade inlaid mosaic decorative art halloween gift 6. 18""x18"" white hand curved top 2,00 coffee table inlay decorative gift for her wedding summary vat [%] 10% total 02/21/2021 client: hicks-mayer 0370 james flat apt. 820 josephtown, ar 11108 um net price net worth vat [%] each 295,73 1 478,65 10% each 615,00 1 230,00 10% each 446,25 1 338,75 10% each 2 496,00 7 488,00 10% each 530,00 530,00 10% each 475,22 950,44 10% net worth vat 13 015,84 1 301,58 $ 13 015,84 $1 301,58 gross worth 1 626,52 1 353,00 1 472,63 8 236,80 583,00 1 045,48 gross worth 14 317,42 $ 14 317,42"
batch1-0486.jpg,Technology,"seller: lucas-hall 426 teresa inlet snyderside, ct 46654 items no. description qty ils nintendo wii console rvl-001 2,00 complete hookups w/ mario&sonic; tested / working 2. anbernic retro games 500 in 1 4,00 8 bit classic video game console handheld player oo nintendo wii white console 5,00 rvl-001 bundle game cube compatible controllers senso 4. sega game gear micro console 2,00 4 color complete set 30th anniversary gg w/window a microsoft xbox one x 1tb 4k 5,00 ultra hd console black controller works great 1787 6. nintendo switch 32 gb black - 1,00 console only - works perfect fast shipping! ee b397 nintendo dsi console red 2,00 japan nds x summary vat [%] 10% total 06/10/2020 um eacn eacn eacn eacn eacn eacn eacn client: net price 78,88 1,25 99,99 249,98 249,00 179,99 6,99 net worth 2 601,64 $ 2 601,64 dixon-thompson 301 gardner cliff josephview, ms 68973 net worth vat [%] 157,76 10% 5,00 10% 499,95 10% 499,96 10% 1 245,00 10% 179,99 10% 13,98 10% vat 260,16 $ 260,16 gross worth 173,54 5,50 549,95 549,96 1 369,50 197,99 15,38 gross worth 2 861,80 $ 2 861,80"
batch1-0487.jpg,Technology,"seller: jacobson-wilson 842 jessica port wilsonborough, nc 68492 items no. description qty um ils nintendo 64 pokemon pikachu 1,00 each limited edition video game console set 2. b360 nintendo 2ds console 2,00 each blue japan summary vat [%] 10% total client: baker plc 27210 allison rue new michellefort, nh 37075 net price net worth vat [%] 199,98 199,98 10% 29,99 59,98 10% net worth vat 259,96 26,00 $ 259,96 $ 26,00 gross worth 219,98 65,98 gross worth 285,96 $ 285,96"
batch1-0488.jpg,"Food & Dining, Utilities","seller: client: smith-myers 123 matthew loaf north jessica, wi 60501 items no. description qty um ils whiskey glass mountain 1,00 each wooden bottom wine transparent 2. outdoor wine glass beer holder 5,00 each to armrest with attachments red wine base _yoxq 3: waterford elegance chardonnay 4,00 each wine glass, pair - 40001097 new in box summary vat [%] 10% total tapia, robinson and miller 417 christopher brook suite 968 port robertmouth, il 51885 net price 19,48 11,44 19,98 net worth 156,60 $ 156,60 net worth vat [%] gross worth 19,48 10% 21,43 57,20 10% 62,92 79,92 10% 87,91 vat gross worth 15,66 172,26 $ 15,66 $ 172,26"
batch1-0489.jpg,Footwear & Athletic Wear,"seller: scott-howard 45558 davis mountains east zacharyville, |a 99376 items no. description qty ils puma boys youth universal fg 2,00 jr soccer cleats 2.5 white high red new futbol 2. lotto youth boys fuerzapura 5,00 l500 jr soccer cleats size 2.5 white blue m6147 2.5y summary vat [%] 10% total um each each 06/11/2020 client: williams, schneider and gomez 588 morales rapids east katherineton, mt 53545 net price net worth vat [%] 19,99 39,98 10% 19,99 99,95 10% net worth vat 139,93 13,99 $ 139,93 $ 13,99 gross worth 43,98 109,94 gross worth 153,92 $ 153,92"
batch1-0490.jpg,Food & Dining,"seller: reed and sons unit 5010 box 0461 dpo aa 27717 items no. description qty ils wine bottle storage 6 slots 4,00 modern countertop metal rack kitchen bar organizer 2. anthropologie gold elegant 4,00 swan decorative metal bottle stopper wine saver oo mdesign metal wine rack 4,00 storage organizer, 12 bottles - dark gray 4. tiffany and co pair 2 stemless 2,00 wine champagne glasses original stickers no box a outdoor wine glass beer holder 3,00 to armrest with attachments red wine base _yoxq 6. hardwood wine rack 12 bottles 3,00 very nice eonophiles delight summary vat [%] 10% total 08/16/2014 um eacn eacn eacn eacn eacn eacn client: lucas-barnett usns scott fpo aa 73490 net price 30,59 19,98 44,99 74,99 11,44 20,00 net worth 626,54 $ 626,54 net worth 122,36 79,92 179,96 149,98 34,32 60,00 vat [%] 10% 10% 10% 10% 10% 10% vat 62,65 $ 62,65 gross worth 134,60 87,91 197,96 164,98 37,75 66,00 gross worth 689,19 $ 689,19"
batch1-0491.jpg,Footwear & Athletic Wear,"seller: client: graham, briggs and anderson moore group 2056 martin extensions 89000 christopher brook port christopherton, va 87978 port richardmouth, ca 87376 items no. description qty um net price net worth vat [%] gross worth 1. new tommy hilfiger red 5,00 each 34,50 172,50 10% 189,75 white blue #5 color block beach sandals boys kids 8/9 2. 10"" cuphead game soft plush 1,00 each 26,99 26,99 10% 29,69 doll cuphead mugman mecup brocup kids gift us stock oo 2 pair-wonder nation childrens 4,00 each 12,99 51,96 10% 57,16 tucker boots new size 10 black easy on/off summary vat [%] net worth vat gross worth 10% 251,45 25,15 276,60 total $ 251,45 $ 25,15 $ 276,60"
batch1-0492.jpg,Home Furnishings,"seller: client: thomas and sons smith, fox and castaneda 8762 matthew overpass apt. 126 1827 byrd islands lewisbury, nc 68186 martinezstad, de 49001 items no. description qty um net price net worth vat [%] gross worth ils garden flower carpet quilted 5,00 each 45,50 227,50 10% 250,25 bedroom floor princess tapis lace rug carpets 2. rectangle faux fur sheepskin 2,00 each 29,95 59,90 10% 65,89 rug fluffy area rug floor carpets dark pink oo color skull series small large 5,00 each 36,30 181,50 10% 199,65 long floor carpet area rugs various size soft rug 4. unicorn series small large long 5,00 each 46,50 232,50 10% 255,75 floor carpet area rugs various size soft rug summary vat [%] net worth vat gross worth 10% 701,40 70,14 771,54 total $ 701,40 $ 70,14 $ 771,54"
batch1-0493.jpg,Technology,"seller: hogan, adkins and rogers 2917 young cape south james, pa 13959 items no. description qty ils ps2 slim console system 4,00 scph-77000 pink playstation 2 tested 2. nintendo wii console with 5,00 cables and accessories and new super mario bros disc! oo nintendo switch gaming 1,00 console w/ neon blue & red controllers,carry case,cable 4. sony playstation gray ps1 2,00 console! console only! tested working! a b408 nintendo gameboy color 4,00 console ice blue toysrus limited japan gbc rear x 6. nintendo ds lite onyx black 1,00 system console & 6 games mario charger stylus ee nintendo 64 n64 game console 3,00 system + controller cords working summary vat [%] 10% total 02/02/2018 um eacn eacn eacn eacn eacn eacn eacn client: johnson llc 3913 frank inlet port kathy, ga 28821 net price 252,00 29,99 300,00 21,99 74,99 69,99 100,00 net worth 2 171,88 $2171,88 net worth 1 008,00 149,95 300,00 43,98 299,96 69,99 300,00 vat [%] 10% 10% 10% 10% 10% 10% 10% vat 217,19 $ 217,19 gross worth 1 108,80 164,94 330,00 48,38 329,96 76,99 330,00 gross worth 2 389,07 $ 2 389,07"
batch1-0494.jpg,Food & Dining,"seller: nguyen-roach 247 david highway lake john, wv 84178 items no. description 1. stemware rack display kitchen wine glass holder bottle carbon steel free punch 2. vtg (4) 7 ounce since 1852 milk bottle wine carafe juice glass with cork lids 3: vintage crystal red wine glasses nos west germany 1983 6 10 ounce elegant stems 4. 3 ikea stainless steel 4-bottle wine rack 300.557.60 - great condition gift it! s: lolita ""wine bouquet"" hand painted and decorated wine glass nib summary total qty 1,00 1,00 1,00 4,00 1,00 vat [%] 10% 02/23/2021 um eacn eacn eacn eacn eacn client: clark-foster 77477 troy cliff apt. 853 washingtonbury, ms 78346 net price net worth vat [%] 42,32 42,32 14,00 14,00 35,45 35,45 25,00 100,00 20,00 20,00 net worth vat 211,77 21,18 $ 211,77 $ 21,18 10% 10% 10% 10% 10% gross worth 46,55 15,40 39,00 110,00 22,00 gross worth 232,95 $ 232,95"
batch1-0495.jpg,"Office Supplies, Home Furnishings","seller: wright-hall 3641 sawyer ridge suite 572 roberttown, mn 62250 items no. description qty ils 60 inches marble dinning table 2,00 top inlay work lawn table with multi color stones 2. 7'x4' marble living room center 4,00 table top yellowish sea shell inlay decor e863a oo 36 inches marble dinning table 5,00 top hand inlaid office table with multi gemstones 4. 5'x2' marble white center table 4,00 top with 18"" tall stand pauashell inlay art deco a yellow marble royal look 3,00 marble inlay table top handmade dinning table 60 inches 6. 26""x26"" black marble round 3,00 top table grapes art inlay floral christmas gift deco 7. carnelian stone inlay art marble 4,00 coffee table top white corner table 14 inches summary vat [%] 10% total 11/25/2015 um eacn eacn eacn eacn eacn eacn eacn client: finley plc 71106 jessica rapid suite 235 new margaretburgh, ne 02077 net price 5 756,00 16 887,62 1 451,25 3 888,89 6 076,00 1 288,00 225125; net worth 124 867,29 $ 124 867,29 net worth vat [%] 11 512,00 10% 67 550,48 10% 7 256,25 10% 15 555,56 10% 18 228,00 10% 3 864,00 10% 901,00 10% vat 12 486,73 $ 12 486,73 gross worth 12 663,20 74 305,53 7 981,87 17 111,12 20 050,80 4 250,40 991,10 gross worth 137 354,02 $ 137 354,02"
batch1-0496.jpg,Clothing & Apparel,"seller: roberts-larson 34377 deborah cliffs port tonybury, me 29427 items no. description qty ils rebecca minkoff black polyester 5,00 fringe and lambskin dress sz 12 2. socialite white black striped a 4,00 line dress with pockets large a womens sparkle dress size 2x 4,00 holiday party red metallic 4. 1920s flapper gatsby cocktail 2,00 dress chiffon wedding party evening formal dresses a new wallis black floral midi 2,00 dress sleeveles, size uk 12 summary vat [%] 10% total 03/25/2012 um eacn eacn eacn eacn eacn client: hernandez, murphy and saunders 99581 raymond forge apt. 828 south brendan, ca 25172 net price net worth vat [%] 9,99 49,95 10% 10,00 40,00 10% 9,99 39,96 10% 8,99 17,98 10% 38,00 76,00 10% net worth vat 223,89 22,39 $ 223,89 $ 22,39 gross worth 54,95 44,00 43,96 19,78 83,60 gross worth 246,28 $ 246,28"
batch1-0497.jpg,Clothing & Apparel,"seller: client: merritt, williams and young olson, cisneros and moore 6801 frank run 80943 beck divide west mary, in 06055 wadeport, ia 90419 items no. description qty um net price net worth vat [%] gross worth ils bcbgeneration black sleeveless 2,00 each 2,99 5,98 10% 6,58 lace back cut out dress sz 2 2. 2pcs baby boys clothes cotton 5,00 each 10,99 54,95 10% 60,45 hoodied top+pants baby boys outfits gentleman 3. nwt $1200 j.crew silk chiffon 1,00 each 295,00 295,00 10% 324,50 ivory wedding dress with beading 4. shein blue and white striped 5,00 each 8,00 40,00 10% 44,00 wrap dress a guess dress size 6 2,00 each 20,00 40,00 10% 44,00 6. clifford & wills black 5,00 each 5,99 29,95 10% 32,95 net/mesh over taupe long dress size 4 ee matilda jane women's light 3,00 each 50,00 150,00 10% 165,00 rising high low green floral dress size l pockets summary vat [%] net worth vat gross worth 10% 615,88 61,59 677,47 total $ 615,88 $ 61,59 $ 677,47"
batch1-0498.jpg,Technology,"seller: brown group 2672 rodriguez parks lindseyfort, tn 83907 items no. description qty 1. nec pc engine interface unit 5,00 ifu-30 cd rom console pi-tgoo1 tested japan 2. original xbox console (works 3,00 great, tested) 3: super nintendo snes system 4,00 console sns-001 with 2 controllers cleaned and tested 4. nintendo blue wii system 4,00 game console complete with 2 motion remotes tested work 5: magnavox odyssey 2 2,00 microprocessor console system w joy sticks & 15 games - 1978 summary vat [%] 10% total 01/23/2020 um eacn eacn eacn eacn eacn client: davis, hogan and hardin 456 snyder crossroad new erikmouth, ia 43321 net price net worth vat [%] 159,99 799,95 10% 38,00 114,00 10% 149,99 599,96 10% 99,98 399,92 10% 155,00 310,00 10% net worth vat 2 223,83 222,38 $ 2 223,83 $ 222,38 gross worth 879,95 125,40 659,96 439,91 341,00 gross worth 2 446,21 $ 2 446,21"
batch1-0499.jpg,Technology,"seller: client: bailey, murray and lewis hester inc 33771 powell pike suite 054 4000 tonya rapid suite 963 east lisastad, ri 21938 south marissaport, mn 39537 items no. description qty um net price net worth vat [%] gross worth ils microsoft xbox one 1 - 500 gb 1,00 each 175,00 175,00 10% 192,50 console - black w/ controller & power supply good 2. nintendo dsoriginal ntr-001 3,00 each 0,99 2,97 10% 3,27 console - camouflage - tested works oo nintendo 2ds console blue 5,00 each 54,99 274,95 10% 302,45 japan model combine shipping available 2 summary vat [%] net worth vat gross worth 10% 452,92 45,29 498,21 total $ 452,92 $ 45,29 $ 498,21"
